CRN,Subj,Crse,Sect,Part of Term,Session,Title,Prof,Day  Beg   End   Bldg Room  (Type),Campus,AddlInfo,Hrs,Max,MaxResv,LeftResv,Enr,Avail,WaitCap,WaitCount,WaitAvail,Room Cap
30237,ESL,00011,  2,"ESL Session 2 ... 
27-JUN to 04-AUG",Day,ESL LEVEL 1 WRITING,STAFF,MTWR    0900 1015 RUCAB 505 (Class),Camden,,0,14,0,0,0,14,0,0,0,14
30239,ESL,00012,  1,"ESL Session 1 ... 
09-MAY to 16-JUN",Day,ESL LEVEL 1 READING,STAFF,MTWR    1030 1145 RUCAB 505 (Class),Camden,,0,14,0,0,0,14,0,0,0,14
30241,ESL,00012,  2,"ESL Session 2 ... 
27-JUN to 04-AUG",Day,ESL LEVEL 1 READING,STAFF,MTWR    1030 1145 RUCAB 505 (Class),Camden,,0,14,0,0,0,14,0,0,0,14
30244,ESL,00013,  1,"ESL Session 1 ... 
09-MAY to 16-JUN",Day,ESL LEVEL 1 LISTENING/SPEAKING,STAFF,MTWR    1245 1345 RUCAB 505 (Class),Camden,,0,14,0,0,0,14,0,0,0,14
30246,ESL,00013,  2,"ESL Session 2 ... 
27-JUN to 04-AUG",Day,ESL LEVEL 1 LISTENING/SPEAKING,STAFF,MTWR    1245 1345 RUCAB 505 (Class),Camden,,0,14,0,0,0,14,0,0,0,14
30248,ESL,00014,  1,"ESL Session 1 ... 
09-MAY to 16-JUN",Day,ESL LEVEL 1 GRAMMAR,STAFF,MTWR    1400 1500 RUCAB 505 (Class),Camden,,0,14,0,0,0,14,0,0,0,14
30249,ESL,00014,  2,"ESL Session 2 ... 
27-JUN to 04-AUG",Day,ESL LEVEL 1 GRAMMAR,STAFF,MTWR    1400 1500 RUCAB 505 (Class),Camden,,0,14,0,0,0,14,0,0,0,14
30251,ESL,00021,  1,"ESL Session 1 ... 
09-MAY to 16-JUN",Day,ESL LEVEL 2 WRITING,STAFF,MTWR    0900 1015 RUCAB 506 (Class),Camden,,0,14,0,0,0,14,0,0,0,14
30253,ESL,00021,  2,"ESL Session 2 ... 
27-JUN to 04-AUG",Day,ESL LEVEL 2 WRITING,STAFF,MTWR    0900 1015 RUCAB 506 (Class),Camden,,0,14,0,0,0,14,0,0,0,14
30255,ESL,00022,  1,"ESL Session 1 ... 
09-MAY to 16-JUN",Day,ESL LEVEL 2 READING,STAFF,MTWR    1030 1145 RUCAB 506 (Class),Camden,,0,14,0,0,0,14,0,0,0,14
30256,ESL,00022,  2,"ESL Session 2 ... 
27-JUN to 04-AUG",Day,ESL LEVEL 2 READING,STAFF,MTWR    1030 1145 RUCAB 506 (Class),Camden,,0,14,0,0,0,14,0,0,0,14
30257,ESL,00023,  1,"ESL Session 1 ... 
09-MAY to 16-JUN",Day,ESL LEVEL 2 LISTENING/SPEAKING,STAFF,MTWR    1245 1345 RUCAB 506 (Class),Camden,,0,14,0,0,0,14,0,0,0,14
30258,ESL,00023,  2,"ESL Session 2 ... 
27-JUN to 04-AUG",Day,ESL LEVEL 2 LISTENING/SPEAKING,STAFF,MTWR    1245 1345 RUCAB 506 (Class),Camden,,0,14,0,0,0,14,0,0,0,14
30259,ESL,00024,  1,"ESL Session 1 ... 
09-MAY to 16-JUN",Day,ESL LEVEL 2 GRAMMAR,STAFF,MTWR    1400 1500 RUCAB 506 (Class),Camden,,0,14,0,0,0,14,0,0,0,14
30260,ESL,00024,  2,"ESL Session 2 ... 
27-JUN to 04-AUG",Day,ESL LEVEL 2 GRAMMAR,STAFF,MTWR    1400 1500 RUCAB 506 (Class),Camden,,0,14,0,0,0,14,0,0,0,14
30261,ESL,00025,  1,"ESL Session 1 ... 
09-MAY to 16-JUN",Day,BEGINNER WRITING,STAFF,MTWR    0900 1015 BUNCE 104 (Class),Main,,0,24,0,0,0,24,0,0,0,24
30262,ESL,00025,  2,"ESL Session 2 ... 
27-JUN to 04-AUG",Day,BEGINNER WRITING,STAFF,MTWR    0900 1015 BUNCE 104 (Class),Main,,0,24,0,0,0,24,0,0,0,24
30263,ESL,00026,  1,"ESL Session 1 ... 
09-MAY to 16-JUN",Day,BEGINNER READING,STAFF,MTWR    1030 1145 BUNCE 104 (Class),Main,,0,24,0,0,0,24,0,0,0,24
30264,ESL,00026,  2,"ESL Session 2 ... 
27-JUN to 04-AUG",Day,BEGINNER READING,STAFF,MTWR    1030 1145 BUNCE 104 (Class),Main,,0,24,0,0,0,24,0,0,0,24
30265,ESL,00027,  1,"ESL Session 1 ... 
09-MAY to 16-JUN",Day,BEGINNER LISTENING/SPEAKING,STAFF,MTWR    1245 1345 BUNCE 104 (Class),Main,,0,24,0,0,0,24,0,0,0,24
30266,ESL,00027,  2,"ESL Session 2 ... 
27-JUN to 04-AUG",Day,BEGINNER LISTENING/SPEAKING,STAFF,MTWR    1245 1345 BUNCE 104 (Class),Main,,0,24,0,0,0,24,0,0,0,24
30267,ESL,00028,  1,"ESL Session 1 ... 
09-MAY to 16-JUN",Day,BEGINNER GRAMMAR,STAFF,MTWR    1400 1500 BUNCE 104 (Class),Main,,0,24,0,0,0,24,0,0,0,24
30268,ESL,00028,  2,"ESL Session 2 ... 
27-JUN to 04-AUG",Day,BEGINNER GRAMMAR,STAFF,MTWR    1400 1500 BUNCE 104 (Class),Main,,0,24,0,0,0,24,0,0,0,24
30269,ESL,00031,  1,"ESL Session 1 ... 
09-MAY to 16-JUN",Day,ESL LEVEL 3 WRITING,STAFF,MTWR    0900 1015 RUCAB 510 (Class),Camden,,0,14,0,0,0,14,0,0,0,14
30270,ESL,00031,  2,"ESL Session 2 ... 
27-JUN to 04-AUG",Day,ESL LEVEL 3 WRITING,STAFF,MTWR    0900 1015 RUCAB 510 (Class),Camden,,0,14,0,0,0,14,0,0,0,14
30271,ESL,00032,  1,"ESL Session 1 ... 
09-MAY to 16-JUN",Day,ESL LEVEL 3 READING,STAFF,MTWR    1030 1145 RUCAB 510 (Class),Camden,,0,14,0,0,0,14,0,0,0,14
30272,ESL,00032,  2,"ESL Session 2 ... 
27-JUN to 04-AUG",Day,ESL LEVEL 3 READING,STAFF,MTWR    1030 1145 RUCAB 510 (Class),Camden,,0,14,0,0,0,14,0,0,0,14
30273,ESL,00033,  1,"ESL Session 1 ... 
09-MAY to 16-JUN",Day,ESL LEVEL 3 LISTENING/SPEAKING,STAFF,MTWR    1245 1345 RUCAB 510 (Class),Camden,,0,14,0,0,0,14,0,0,0,14
30274,ESL,00033,  2,"ESL Session 2 ... 
27-JUN to 04-AUG",Day,ESL LEVEL 3 LISTENING/SPEAKING,STAFF,MTWR    1245 1345 RUCAB 510 (Class),Camden,,0,14,0,0,0,14,0,0,0,14
30275,ESL,00034,  1,"ESL Session 1 ... 
09-MAY to 16-JUN",Day,ESL LEVEL 3 GRAMMAR,STAFF,MTWR    1400 1500 RUCAB 510 (Class),Camden,,0,14,0,0,0,14,0,0,0,14
30276,ESL,00034,  2,"ESL Session 2 ... 
27-JUN to 04-AUG",Day,ESL LEVEL 3 GRAMMAR,STAFF,MTWR    1400 1500 RUCAB 510 (Class),Camden,,0,14,0,0,0,14,0,0,0,14
30278,ESL,00035,  1,"ESL Session 1 ... 
09-MAY to 16-JUN",Day,LOW INTRMD WRITING,STAFF,MTWR    0900 1015 BUNCE 109 (Class),Main,,0,24,0,0,0,24,0,0,0,24
30279,ESL,00035,  2,"ESL Session 2 ... 
27-JUN to 04-AUG",Day,LOW INTRMD WRITING,STAFF,MTWR    0900 1015 BUNCE 109 (Class),Main,,0,24,0,0,0,24,0,0,0,24
30280,ESL,00036,  1,"ESL Session 1 ... 
09-MAY to 16-JUN",Day,LOW INTRMD READING,STAFF,MTWR    1030 1145 BUNCE 109 (Class),Main,,0,24,0,0,0,24,0,0,0,24
30281,ESL,00036,  2,"ESL Session 2 ... 
27-JUN to 04-AUG",Day,LOW INTRMD READING,STAFF,MTWR    1030 1145 BUNCE 109 (Class),Main,,0,24,0,0,0,24,0,0,0,24
30282,ESL,00037,  1,"ESL Session 1 ... 
09-MAY to 16-JUN",Day,LOW INTRMD LISTENING/SPEAKING,STAFF,MTWR    1245 1345 BUNCE 109 (Class),Main,,0,24,0,0,0,24,0,0,0,24
30284,ESL,00037,  2,"ESL Session 2 ... 
27-JUN to 04-AUG",Day,LOW INTRMD LISTENING/SPEAKING,STAFF,MTWR    1245 1345 BUNCE 109 (Class),Main,,0,24,0,0,0,24,0,0,0,24
30285,ESL,00038,  1,"ESL Session 1 ... 
09-MAY to 16-JUN",Day,LOW INTRMD GRAMMAR,STAFF,MTWR    1400 1500 BUNCE 109 (Class),Main,,0,24,0,0,0,24,0,0,0,24
30286,ESL,00038,  2,"ESL Session 2 ... 
27-JUN to 04-AUG",Day,LOW INTRMD GRAMMAR,STAFF,MTWR    1400 1500 BUNCE 109 (Class),Main,,0,24,0,0,0,24,0,0,0,24
30289,ESL,00041,  1,"ESL Session 1 ... 
09-MAY to 16-JUN",Day,ESL LEVEL 4 ACADEMIC WRITING,STAFF,MTWR    0900 1015 RUCAB 511 (Class),Camden,,0,18,0,0,0,18,0,0,0,18
30290,ESL,00041,  2,"ESL Session 2 ... 
27-JUN to 04-AUG",Day,ESL LEVEL 4 ACADEMIC WRITING,STAFF,MTWR    0900 1015 RUCAB 511 (Class),Camden,,0,18,0,0,0,18,0,0,0,18
30292,ESL,00042,  1,"ESL Session 1 ... 
09-MAY to 16-JUN",Day,ESL LEVEL 4 ACADEMIC READING,STAFF,MTWR    1030 1145 RUCAB 511 (Class),Camden,,0,18,0,0,0,18,0,0,0,18
30294,ESL,00042,  2,"ESL Session 2 ... 
27-JUN to 04-AUG",Day,ESL LEVEL 4 ACADEMIC READING,STAFF,MTWR    1030 1145 RUCAB 511 (Class),Camden,,0,18,0,0,0,18,0,0,0,18
30295,ESL,00043,  1,"ESL Session 1 ... 
09-MAY to 16-JUN",Day,ESL LEVEL 4 ORAL PRESNT SKILLS,STAFF,MTWR    1245 1345 RUCAB 511 (Class),Camden,,0,18,0,0,0,18,0,0,0,18
30296,ESL,00043,  2,"ESL Session 2 ... 
27-JUN to 04-AUG",Day,ESL LEVEL 4 ORAL PRESNT SKILLS,STAFF,MTWR    1245 1345 RUCAB 511 (Class),Camden,,0,18,0,0,0,18,0,0,0,18
30298,ESL,00044,  1,"ESL Session 1 ... 
09-MAY to 16-JUN",Day,ESL LEVEL 4 GRAMMAR,STAFF,MTWR    1400 1500 RUCAB 511 (Class),Camden,,0,18,0,0,0,18,0,0,0,18
30299,ESL,00044,  2,"ESL Session 2 ... 
27-JUN to 04-AUG",Day,ESL LEVEL 4 GRAMMAR,STAFF,MTWR    1400 1500 RUCAB 511 (Class),Camden,,0,18,0,0,0,18,0,0,0,18
30302,ESL,00045,  1,"ESL Session 1 ... 
09-MAY to 16-JUN",Day,HIGH INTRMD ACAD WRITING,STAFF,MTWR    0900 1015 BUNCE 105 (Class),Main,,0,24,0,0,0,24,0,0,0,30
30303,ESL,00045,  2,"ESL Session 2 ... 
27-JUN to 04-AUG",Day,HIGH INTRMD ACAD WRITING,STAFF,MTWR    0900 1015 BUNCE 105 (Class),Main,,0,24,0,0,0,24,0,0,0,30
30304,ESL,00046,  1,"ESL Session 1 ... 
09-MAY to 16-JUN",Day,HIGH INTRMD ACAD READING,STAFF,MTWR    1030 1145 BUNCE 105 (Class),Main,,0,24,0,0,0,24,0,0,0,30
30305,ESL,00046,  2,"ESL Session 2 ... 
27-JUN to 04-AUG",Day,HIGH INTRMD ACAD READING,STAFF,MTWR    1030 1145 BUNCE 105 (Class),Main,,0,24,0,0,0,24,0,0,0,30
30306,ESL,00047,  1,"ESL Session 1 ... 
09-MAY to 16-JUN",Day,HIGH INTRMD ORAL PRESNT SKILLS,STAFF,MTWR    1245 1345 BUNCE 105 (Class),Main,,0,24,0,0,0,24,0,0,0,30
30307,ESL,00047,  2,"ESL Session 2 ... 
27-JUN to 04-AUG",Day,HIGH INTRMD ORAL PRESNT SKILLS,STAFF,MTWR    1245 1345 BUNCE 105 (Class),Main,,0,24,0,0,0,24,0,0,0,30
30308,ESL,00048,  1,"ESL Session 1 ... 
09-MAY to 16-JUN",Day,HIGH INTRMD GRAMMAR,STAFF,MTWR    1400 1500 BUNCE 105 (Class),Main,,0,24,0,0,0,24,0,0,0,30
30310,ESL,00048,  2,"ESL Session 2 ... 
27-JUN to 04-AUG",Day,HIGH INTRMD GRAMMAR,STAFF,MTWR    1400 1500 BUNCE 105 (Class),Main,,0,24,0,0,0,24,0,0,0,30
30313,ESL,00051,  1,"ESL Session 1 ... 
09-MAY to 16-JUN",Day,ESL LEVEL 5 ACADEMIC WRITING,STAFF,MTWR    0900 1015 RUCAB 512 (Class),Camden,,0,18,0,0,0,18,0,0,0,18
30314,ESL,00051,  2,"ESL Session 2 ... 
27-JUN to 04-AUG",Day,ESL LEVEL 5 ACADEMIC WRITING,STAFF,MTWR    0900 1015 RUCAB 512 (Class),Camden,,0,18,0,0,0,18,0,0,0,18
30316,ESL,00052,  1,"ESL Session 1 ... 
09-MAY to 16-JUN",Day,ESL LEVEL 5 ACADEMIC READING,STAFF,MTWR    1030 1145 RUCAB 512 (Class),Camden,,0,18,0,0,0,18,0,0,0,18
30317,ESL,00052,  2,"ESL Session 2 ... 
27-JUN to 04-AUG",Day,ESL LEVEL 5 ACADEMIC READING,STAFF,MTWR    1030 1145 RUCAB 512 (Class),Camden,,0,18,0,0,0,18,0,0,0,18
30319,ESL,00053,  1,"ESL Session 1 ... 
09-MAY to 16-JUN",Day,ESL LEVEL 5 ORAL PRESNT SKILLS,STAFF,MTWR    1245 1345 RUCAB 512 (Class),Camden,,0,18,0,0,0,18,0,0,0,18
30320,ESL,00053,  2,"ESL Session 2 ... 
27-JUN to 04-AUG",Day,ESL LEVEL 5 ORAL PRESNT SKILLS,STAFF,MTWR    1245 1345 RUCAB 512 (Class),Camden,,0,18,0,0,0,18,0,0,0,18
30322,ESL,00054,  1,"ESL Session 1 ... 
09-MAY to 16-JUN",Day,ESL LEVEL 5 GRAMMAR,STAFF,MTWR    1400 1500 RUCAB 512 (Class),Camden,,0,18,0,0,0,18,0,0,0,18
30323,ESL,00054,  2,"ESL Session 2 ... 
27-JUN to 04-AUG",Day,ESL LEVEL 5 GRAMMAR,STAFF,MTWR    1400 1500 RUCAB 512 (Class),Camden,,0,18,0,0,0,18,0,0,0,18
30328,ESL,00055,  1,"ESL Session 1 ... 
09-MAY to 16-JUN",Day,ADVANCED ACADEMIC WRITING,STAFF,MTWR    0900 1015 BUNCE 252 (Class),Main,,0,30,0,0,0,30,0,0,0,30
30329,ESL,00055,  2,"ESL Session 2 ... 
27-JUN to 04-AUG",Day,ADVANCED ACADEMIC WRITING,STAFF,MTWR    0900 1015 BUNCE 252 (Class),Main,,0,30,0,0,0,30,0,0,0,30
30330,ESL,00056,  1,"ESL Session 1 ... 
09-MAY to 16-JUN",Day,ADVANCED ACADEMIC READING,STAFF,MTWR    1030 1145 BUNCE 252 (Class),Main,,0,30,0,0,0,30,0,0,0,30
30332,ESL,00056,  2,"ESL Session 2 ... 
27-JUN to 04-AUG",Day,ADVANCED ACADEMIC READING,STAFF,MTWR    1030 1145 BUNCE 252 (Class),Main,,0,30,0,0,0,30,0,0,0,30
30333,ESL,00057,  1,"ESL Session 1 ... 
09-MAY to 16-JUN",Day,ADVANCED ORAL PRESNT SKILLS,STAFF,MTWR    1245 1345 BUNCE 252 (Class),Main,,0,30,0,0,0,30,0,0,0,30
30334,ESL,00057,  2,"ESL Session 2 ... 
27-JUN to 04-AUG",Day,ADVANCED ORAL PRESNT SKILLS,STAFF,MTWR    1245 1345 BUNCE 252 (Class),Main,,0,30,0,0,0,30,0,0,0,30
30335,ESL,00058,  1,"ESL Session 1 ... 
09-MAY to 16-JUN",Day,ADVANCED GRAMMAR,STAFF,MTWR    1400 1500 BUNCE 252 (Class),Main,,0,30,0,0,0,30,0,0,0,30
30337,ESL,00058,  2,"ESL Session 2 ... 
27-JUN to 04-AUG",Day,ADVANCED GRAMMAR,STAFF,MTWR    1400 1500 BUNCE 252 (Class),Main,,0,30,0,0,0,30,0,0,0,30
30348,ESL,00071,  1,"ESL Session 1 ... 
09-MAY to 16-JUN",Evening,LOW INTRMD WRITING/GRAMMAR,STAFF,MTWR    1830 1945   (Class),Main,,0,20,0,0,0,20,0,0,0,
30349,ESL,00071,  2,"ESL Session 2 ... 
27-JUN to 04-AUG",Evening,LOW INTRMD WRITING/GRAMMAR,STAFF,MTWR    1830 1945   (Class),Main,,0,20,0,0,0,20,0,0,0,
30350,ESL,00072,  1,"ESL Session 1 ... 
09-MAY to 16-JUN",Evening,LOW INTRMD READING/VOCAB,STAFF,MTWR    1955 2110   (Class),Main,,0,20,0,0,0,20,0,0,0,
30351,ESL,00072,  2,"ESL Session 2 ... 
27-JUN to 04-AUG",Evening,LOW INTRMD READING/VOCAB,STAFF,MTWR    1955 2110   (Class),Main,,0,20,0,0,0,20,0,0,0,
30352,ESL,00073,  1,"ESL Session 1 ... 
09-MAY to 16-JUN",Evening,LOW INTRMD LISTENING/SPEAKING,STAFF,MTWR    2120 2235   (Class),Main,,0,20,0,0,0,20,0,0,0,
30353,ESL,00073,  2,"ESL Session 2 ... 
27-JUN to 04-AUG",Evening,LOW INTRMD LISTENING/SPEAKING,STAFF,MTWR    2120 2235   (Class),Main,,0,20,0,0,0,20,0,0,0,
30354,ESL,00081,  1,"ESL Session 1 ... 
09-MAY to 16-JUN",Evening,INTRMD WRITING/GRAMMAR,STAFF,MTWR    1830 1945   (Class),Main,,0,20,0,0,0,20,0,0,0,
30355,ESL,00081,  2,"ESL Session 2 ... 
27-JUN to 04-AUG",Evening,INTRMD WRITING/GRAMMAR,STAFF,MTWR    1830 1945   (Class),Main,,0,20,0,0,0,20,0,0,0,
30356,ESL,00082,  1,"ESL Session 1 ... 
09-MAY to 16-JUN",Evening,INTRMD READING/VOCAB,STAFF,MTWR    1955 2110   (Class),Main,,0,20,0,0,0,20,0,0,0,
30357,ESL,00082,  2,"ESL Session 2 ... 
27-JUN to 04-AUG",Evening,INTRMD READING/VOCAB,STAFF,MTWR    1955 2110   (Class),Main,,0,20,0,0,0,20,0,0,0,
30358,ESL,00083,  1,"ESL Session 1 ... 
09-MAY to 16-JUN",Evening,INTRMD LISTENING/SPEAKING,STAFF,MTWR    2120 2235   (Class),Main,,0,20,0,0,0,20,0,0,0,
30359,ESL,00083,  2,"ESL Session 2 ... 
27-JUN to 04-AUG",Evening,INTRMD LISTENING/SPEAKING,STAFF,MTWR    2120 2235   (Class),Main,,0,20,0,0,0,20,0,0,0,
30360,ESL,00091,  1,"ESL Session 1 ... 
09-MAY to 16-JUN",Evening,ADVANCED WRITING/GRAMMAR,STAFF,MTWR    1830 1945   (Class),Main,,0,20,0,0,0,20,0,0,0,
30361,ESL,00091,  2,"ESL Session 2 ... 
27-JUN to 04-AUG",Evening,ADVANCED WRITING/GRAMMAR,STAFF,MTWR    1830 1945   (Class),Main,,0,20,0,0,0,20,0,0,0,
30362,ESL,00092,  1,"ESL Session 1 ... 
09-MAY to 16-JUN",Evening,ADVANCED READING/VOCAB,STAFF,MTWR    1955 2110   (Class),Main,,0,20,0,0,0,20,0,0,0,
30363,ESL,00092,  2,"ESL Session 2 ... 
27-JUN to 04-AUG",Evening,ADVANCED READING/VOCAB,STAFF,MTWR    1955 2110   (Class),Main,,0,20,0,0,0,20,0,0,0,
30364,ESL,00093,  1,"ESL Session 1 ... 
09-MAY to 16-JUN",Evening,ADVANCED LISTENING/SPEAKING,STAFF,MTWR    2120 2235   (Class),Main,,0,20,0,0,0,20,0,0,0,
30365,ESL,00093,  2,"ESL Session 2 ... 
27-JUN to 04-AUG",Evening,ADVANCED LISTENING/SPEAKING,STAFF,MTWR    2120 2235   (Class),Main,,0,20,0,0,0,20,0,0,0,
30843,EVSC,01121,  1,"First Session ... 
16-MAY to 24-JUN",Day,GLOBAL ENVIRONMENTAL CHANGE,STAFF,TR      1515 1830 DISCOV 227 (Class),Main,,3,24,0,0,0,24,0,0,0,56
30844,EVSC,01122,  1,"First Session ... 
16-MAY to 24-JUN",Day,FUTURE OF FOOD,STAFF,MW      1515 1830 DISCOV 227 (Class),Main,,3,24,0,0,0,24,0,0,0,56
30845,EVSC,01122,  2,"Third Session ... 
27-JUN to 05-AUG",Evening,FUTURE OF FOOD,STAFF,MW      1700 2015 DISCOV 227 (Class),Main,,3,24,0,0,0,24,0,0,0,56
30841,EVSC,01122, 1C,"Module Five ... 
10-MAY to 04-JUL",Online,FUTURE OF FOOD,"Beauchemin, Danielle Elizabeth", ,Online,,3,24,0,0,3,21,0,0,0,
30842,EVSC,01122, 2C,"Module Six ... 
05-JUL to 29-AUG",Online,FUTURE OF FOOD,"Beauchemin, Danielle Elizabeth", ,Online,,3,24,0,0,0,24,0,0,0,
30478,FIN,04300, 1C,"Module Six ... 
05-JUL to 29-AUG",Online,PRINCIPLES OF FINANCE,"Uygur, Ozge", ,Online,,3,30,0,0,13,17,0,0,0,
30479,FIN,04300, 2C,"Module Five ... 
10-MAY to 04-JUL",Online,PRINCIPLES OF FINANCE,"Wang, Jia", ,Online,,3,30,0,0,7,23,0,0,0,
30468,FIN,04330,  1,"Second Session ... 
31-MAY to 22-JUL",Day,SUPV INTERNSHIP-FINANCE,"Isik, Ihsan",R       1600 1800 BUSN 101 (Class),Main,,3,20,0,0,5,15,0,0,0,40*
30472,FIN,04350,  1,"Second Session ... 
31-MAY to 22-JUL",Evening,PERSONAL FINANCIAL PLANNING,"Isik, Ihsan",R       1830 2100 BUSN 101 (Class),Main,,3,32,0,0,5,27,0,0,0,40
30629,FIN,04423, 1C,"Module Five ... 
10-MAY to 04-JUL",Online,FINANCIAL MANAGEMENT II,"Uygur, Ozge", ,Online,,3,30,0,0,10,20,0,0,0,
30515,FIN,04500, 1C,"Module Five ... 
10-MAY to 04-JUL",Online,FINANCIAL DECISION MAKING,"Uygur, Ozge", ,Online,,3,30,0,0,15,15,0,0,0,
30516,FIN,04511, 1C,"Module Six ... 
05-JUL to 29-AUG",Online,QUANTITATIVE METHODS IN FINANC,"Folkinshteyn, Daniel", ,Online,,3,30,0,0,6,24,0,0,0,
30523,FIN,04530, 1C,"Module Five ... 
10-MAY to 04-JUL",Online,MULTINATIONAL FINANCE MGNT,"Isik, Ihsan", ,Online,,3,30,0,0,8,22,0,0,0,
30236,FNDS,21230, 1C,"Module Five ... 
10-MAY to 04-JUL",Online,CHAR OF KNOWLDG ACQUISTN,"Morettini, Brianne Walsh", ,Online,,3,25,0,0,6,19,0,0,0,
30759,GEOG,16100, 1C,"Second Session ... 
31-MAY to 22-JUL",Online,"EARTH, PEOPLE, AND ENVIRONMENT","Federman, Richard B", ,Online,,3,12,0,0,2,10,0,0,0,
30760,GEOG,16100, 2C,"Second Session ... 
31-MAY to 22-JUL",Online,"EARTH, PEOPLE, AND ENVIRONMENT","Federman, Richard B", ,Online,,3,12,0,0,0,12,0,0,0,
30761,GEOG,16100, 3C,"Second Session ... 
31-MAY to 22-JUL",Online,"EARTH, PEOPLE, AND ENVIRONMENT","Mundrick, Francesca L.", ,Online,,3,12,0,0,0,12,0,0,0,
30762,GEOG,16100, 4C,"Second Session ... 
31-MAY to 22-JUL",Online,"EARTH, PEOPLE, AND ENVIRONMENT","Meenar, Md Mahbubur Rabb", ,Online,,3,12,0,0,0,12,0,0,0,
30804,GEOG,16100, 5C,"Module Five ... 
10-MAY to 04-JUL",Online,"EARTH, PEOPLE, AND ENVIRONMENT","Federman, Richard B", ,Online,,3,12,0,0,1,11,0,0,0,
30763,GEOG,16110, 1C,"Second Session ... 
31-MAY to 22-JUL",Online,CULTURAL GEOGRAPHY,"York, Ashley", ,Online,,3,15,0,0,3,12,0,0,0,
30764,GEOG,16110, 2C,"Module Six ... 
05-JUL to 29-AUG",Online,CULTURAL GEOGRAPHY,"Meenar, Md Mahbubur Rabb", ,Online,,3,15,0,0,0,15,0,0,0,
30806,GEOG,16110, 3C,"Module Five ... 
10-MAY to 04-JUL",Online,CULTURAL GEOGRAPHY,STAFF, ,Online,,3,15,0,0,0,15,0,0,0,
30765,GEOG,16130, 1C,"Module Five ... 
10-MAY to 04-JUL",Online,EARTH SCIENCES LABORATORY I,"McGlynn, Charles D", ,Online,,4,20,0,0,3,17,0,0,0,
30802,GEOG,16140, 1C,"Second Session ... 
31-MAY to 22-JUL",Online,WORLD REGIONAL GEOGRAPHY,"Okun, Judy", ,Online,,3,12,0,0,0,12,0,0,0,
30803,GEOG,16140, 2C,"Module Five ... 
10-MAY to 04-JUL",Online,WORLD REGIONAL GEOGRAPHY,"Zanni, Wayne T.", ,Online,,3,12,0,0,0,12,0,0,0,
30805,GEOG,16140, 3C,"Module Six ... 
05-JUL to 29-AUG",Online,WORLD REGIONAL GEOGRAPHY,"Zanni, Wayne T.", ,Online,,3,12,0,0,0,12,0,0,0,
30766,GEOG,16160, 1C,"Second Session ... 
31-MAY to 22-JUL",Online,INTRO MAPPING/GEO INFO SCIENCE,"York, Ashley", ,Online,,3,15,0,0,5,10,0,0,0,
30767,GEOG,16160, 2C,"Second Session ... 
31-MAY to 22-JUL",Online,INTRO MAPPING/GEO INFO SCIENCE,"Pollard, Christopher R", ,Online,,3,15,0,0,0,15,0,0,0,
30809,GEOG,16160, 3C,"Module Five ... 
10-MAY to 04-JUL",Online,INTRO MAPPING/GEO INFO SCIENCE,"York, Ashley", ,Online,,3,12,0,0,3,9,0,0,0,
30807,GEOG,16260, 1C,"Module Five ... 
10-MAY to 04-JUL",Online,FUND OF GEO INFO SYSTEMS (GIS),"York, Ashley", ,Online,,4,12,0,0,3,9,0,0,0,*
30768,GEOG,16290, 1C,"Module Six ... 
05-JUL to 29-AUG",Online,HIST & METHOD OF MOD GEOGRAPHY,"Selles, Owen Anthony", ,Online,,3,10,0,0,1,9,0,0,0,
30769,GEOG,16304, 1C,"Second Session ... 
31-MAY to 22-JUL",Online,GEOG OF POPULATION,"McGlynn, Charles D", ,Online,,3,20,0,0,0,20,0,0,0,
30770,GEOG,16334, 1C,"Second Session ... 
31-MAY to 22-JUL",Online,GEOGRAPHY OF NATURAL DISASTERS,"McGlynn, Charles D", ,Online,,3,25,0,0,0,25,0,0,0,
30771,GEOG,16490, 1C,"Second Session ... 
31-MAY to 22-JUL",Online,SENIOR SEM GEOG-WI,"Okun, Judy", ,Online,,3,20,0,0,1,19,0,0,0,
30808,GEOG,31660, 1C,"Module Five ... 
10-MAY to 04-JUL",Online,FUND GEOGRAPHIC INFO SYSTEMS,"York, Ashley", ,Online,,4,4,0,0,0,4,0,0,0,*
30757,GEOL,01110, 1C,"Module Five ... 
10-MAY to 04-JUL",Online,DINOSAURS AND THEIR WORLD,"Boles, Zachary M.", ,Online,,3,0,0,0,0,0,0,0,0,
30778,GEOL,01110, 2C,"Module Five ... 
10-MAY to 04-JUL",Online,DINOSAURS AND THEIR WORLD,"Anton, John A", ,Online,,3,25,0,0,6,19,0,0,0,
30779,GEOL,01110, 3C,"Module Six ... 
05-JUL to 29-AUG",Online,DINOSAURS AND THEIR WORLD,"Anton, John A", ,Online,,3,25,0,0,0,25,0,0,0,
30777,GERM,03100, 1C,"Module Five ... 
10-MAY to 04-JUL",Online,MSTRPC GERMAN LIT ENGL TRANS,"Smith, Edward C.", ,Online,,3,30,0,0,3,27,0,0,0,
30109,HES,00100, 1C,"Second Session ... 
31-MAY to 22-JUL",Evening,"TCHG CONCEPTS DRIVER ED STUDENTS WILL ALSO HAVE DRIVING TIME OUTSIDE OF CLASS TIME. VISIT http://www.rowanu.com/graduate/apply/education TO APPLY.
","Newton, Brian R.",MW      1800 2020 JAMES 1056 (Class),Main,,3,0,0,0,0,0,0,0,0,36
