CRN,Subj,Crse,Sect,Part of Term,Session,Title,Prof,Day  Beg   End   Bldg Room  (Type),Campus,AddlInfo,Hrs,Max,MaxResv,LeftResv,Enr,Avail,WaitCap,WaitCount,WaitAvail,Room Cap
44925,ART,02105,  1,"Full Term ... 
06-SEP to 21-DEC",Day,COLOR & DESIGN I,STAFF,"TR      0800 0915 WESTBY 206 (Class)
TR      0930 1045 WESTBY 206 (Class)",Main,,3,15,0,0,0,15,0,0,0,30
44927,ART,02105,  2,"Full Term ... 
06-SEP to 21-DEC",Evening,COLOR & DESIGN I,STAFF,"MW      1700 1815 WESTBY 206 (Class)
MW      1830 1945 WESTBY 206 (Class)",Main,,3,15,0,0,0,15,0,0,0,30
44926,ART,02105,  3,"Full Term ... 
06-SEP to 21-DEC",Day,COLOR & DESIGN I,STAFF,"MW      1100 1215 WESTBY 205 (Class)
MW      1230 1345 WESTBY 205 (Class)",Main,,3,15,0,0,0,15,0,0,0,30
44917,ART,02110,  1,"Full Term ... 
06-SEP to 21-DEC",Day,FIGURE DRAWING,"Ohanian, Nancy L.","TR      0800 0915 WESTBY 104 (Class)
TR      0930 1045 WESTBY 104 (Class)",Main,,3,15,0,0,0,15,0,0,0,30
44918,ART,02110,  2,"Full Term ... 
06-SEP to 21-DEC",Day,FIGURE DRAWING,"Ohanian, Nancy L.","TR      1100 1215 WESTBY 104 (Class)
TR      1230 1345 WESTBY 104 (Class)",Main,,3,15,0,0,0,15,0,0,0,30
44919,ART,02110,  3,"Full Term ... 
06-SEP to 21-DEC",Day,FIGURE DRAWING,"Ohanian, Nancy L.","TR      1400 1515 WESTBY 104 (Class)
TR      1530 1645 WESTBY 104 (Class)",Main,,3,15,0,0,0,15,0,0,0,30
44920,ART,02200,  1,"Full Term ... 
06-SEP to 21-DEC",Day,EXPRESSIVE DRAWING,"Appelson, Herbert","MW      0800 0915 WESTBY 213 (Class)
MW      0930 1045 WESTBY 213 (Class)",Main,,3,15,0,0,0,15,0,0,0,30
44921,ART,02200,  2,"Full Term ... 
06-SEP to 21-DEC",Day,EXPRESSIVE DRAWING,"Appelson, Herbert","MW      1100 1215 WESTBY 213 (Class)
MW      1230 1345 WESTBY 213 (Class)",Main,,3,15,0,0,0,15,0,0,0,30
44922,ART,02200,  3,"Full Term ... 
06-SEP to 21-DEC",Day,EXPRESSIVE DRAWING,"Appelson, Herbert","TR      1100 1215 WESTBY 213 (Class)
TR      1230 1345 WESTBY 213 (Class)",Main,,3,15,0,0,0,15,0,0,0,30
44916,ART,02220,  1,"Full Term ... 
06-SEP to 21-DEC",Day,"INTRODUCTION TO PAINTINGArt majors only.
",STAFF,"MW      1100 1215 WESTBY 104 (Class)
MW      1230 1345 WESTBY 104 (Class)",Main,,3,15,0,0,0,15,0,0,0,30
44913,ART,02220,  2,"Full Term ... 
06-SEP to 21-DEC",Day,INTRODUCTION TO PAINTING,STAFF,"MW      1400 1515 WESTBY 104 (Class)
MW      1530 1645 WESTBY 104 (Class)",Main,,3,15,0,0,0,15,0,0,0,30
44914,ART,02220,  3,"Full Term ... 
06-SEP to 21-DEC",Evening,INTRODUCTION TO PAINTING,STAFF,"MW      1700 1815 WESTBY 104 (Class)
MW      1830 1945 WESTBY 104 (Class)",Main,,3,15,0,0,0,15,0,0,0,30
44915,ART,02220,  4,"Full Term ... 
06-SEP to 21-DEC",Evening,INTRODUCTION TO PAINTING,STAFF,"TR      1700 1815 WESTBY 104 (Class)
TR      1830 1945 WESTBY 104 (Class)",Main,,3,15,0,0,0,15,0,0,0,30
44853,ART,02222,  1,"Full Term ... 
06-SEP to 21-DEC",Day,CORE PORTFOLIO REVIEW,"Ohanian, Nancy L.", ,Main,,0,50,0,0,0,50,0,0,0,
44905,ART,02240,  1,"Full Term ... 
06-SEP to 21-DEC",Day,"INTRODUCTION TO SCULPTURE/3-DArt majors only.Additional Materials Required
",STAFF,"MW      0800 0915 WESTBY 103 (Class)
MW      0930 1045 WESTBY 103 (Class)",Main,,3,15,0,0,0,15,0,0,0,30
44904,ART,02240,  2,"Full Term ... 
06-SEP to 21-DEC",Day,"INTRODUCTION TO SCULPTURE/3-DAdditional Materials Required
",STAFF,"MW      1400 1515 WESTBY 103 (Class)
MW      1530 1645 WESTBY 103 (Class)",Main,,3,15,0,0,0,15,0,0,0,30
44906,ART,02240,  3,"Full Term ... 
06-SEP to 21-DEC",Day,"INTRODUCTION TO SCULPTURE/3-DArt majors only.Additional Materials Required
","Baker, Emily","TR      1100 1215 WESTBY 103 (Class)
TR      1230 1345 WESTBY 103 (Class)",Main,,3,15,0,0,0,15,0,0,0,30
44907,ART,02240,  4,"Full Term ... 
06-SEP to 21-DEC",Day,"INTRODUCTION TO SCULPTURE/3-DArt majors only.Additional Materials Required
","Baker, Emily","TR      1400 1515 WESTBY 103 (Class)
TR      1530 1645 WESTBY 103 (Class)",Main,,3,15,0,0,0,15,0,0,0,30
44908,ART,02240,  5,"Full Term ... 
06-SEP to 21-DEC",Evening,"INTRODUCTION TO SCULPTURE/3-DArt majors only.Additional Materials Required
",STAFF,"MW      1700 1815 WESTBY 103 (Class)
MW      1830 1945 WESTBY 103 (Class)",Main,,3,15,0,0,0,15,0,0,0,30
44879,ART,02260,  1,"Full Term ... 
06-SEP to 21-DEC",Evening,INTRODUCTION TO PRINTMAKING,STAFF,"TR      1700 1815 WESTBY 205 (Class)
TR      1830 1945 WESTBY 205 (Class)",Main,,3,15,0,0,0,15,0,0,0,30
44860,ART,02300,  1,"Full Term ... 
06-SEP to 21-DEC",Day,WKSP IN ART:PUPPETRY,"Ahearn, Patrick W","T       1100 1215 WESTBY 104C (Class)
T       1230 1345 WESTBY 104C (Class)",Main,,3,15,0,0,0,15,0,0,0,18
44861,ART,02300,  2,"Full Term ... 
06-SEP to 21-DEC",Day,WKSP IN ART:PUPPETRY,"Ahearn, Patrick W","T       1400 1515 WESTBY 104C (Class)
T       1530 1645 WESTBY 104C (Class)",Main,,3,15,0,0,0,15,0,0,0,18
44909,ART,02301,  1,"Full Term ... 
06-SEP to 21-DEC",Day,"INTERMEDIATE SCULPTUREAdditional Materials Required
","Baker, Emily","MW      1100 1215 WESTBY 103 (Class)
MW      1230 1345 WESTBY 103 (Class)",Main,,3,14,0,0,0,14,0,0,0,30*
44911,ART,02315,  1,"Full Term ... 
06-SEP to 21-DEC",Day,INTERMEDIATE PAINTING,STAFF,"MW      0800 0915 WESTBY 104 (Class)
MW      0930 1045 WESTBY 104 (Class)",Main,,3,14,0,0,0,14,0,0,0,30*
44880,ART,02317,  1,"Full Term ... 
06-SEP to 21-DEC",Day,INTERMEDIATE PRINTMAKING,STAFF,"TR      1400 1515 WESTBY 205 (Class)
TR      1530 1645 WESTBY 205 (Class)",Main,,3,14,0,0,0,14,0,0,0,30*
44865,ART,02327,  1,"Full Term ... 
06-SEP to 21-DEC",Day,INTRODUCTION TO WATERCOLOR,STAFF,"MW      1100 1215 WESTBY 206 (Class)
MW      1230 1345 WESTBY 206 (Class)",Main,,3,15,0,0,0,15,0,0,0,30
44866,ART,02327,  2,"Full Term ... 
06-SEP to 21-DEC",Day,INTRODUCTION TO WATERCOLOR,STAFF,"TR      1100 1215 WESTBY 206 (Class)
TR      1230 1345 WESTBY 206 (Class)",Main,,3,15,0,0,0,15,0,0,0,30
44910,ART,02401,  1,"Full Term ... 
06-SEP to 21-DEC",Day,"ADVANCED SCULPTUREAdditional Materials Required
","Baker, Emily","MW      1100 1215 WESTBY 103 (Class)
MW      1230 1345 WESTBY 103 (Class)",Main,,3,1,0,0,0,1,0,0,0,30*
44912,ART,02414,  1,"Full Term ... 
06-SEP to 21-DEC",Day,ADVANCED PAINTING,STAFF,"MW      0800 0915 WESTBY 104 (Class)
MW      0930 1045 WESTBY 104 (Class)",Main,,3,1,0,0,0,1,0,0,0,30*
44881,ART,02430,  1,"Full Term ... 
06-SEP to 21-DEC",Day,"ADVANCED PRINTMAKINGAdditional Materials Required
",STAFF,"TR      1400 1515 WESTBY 205 (Class)
TR      1530 1645 WESTBY 205 (Class)",Main,,3,1,0,0,0,1,0,0,0,30*
44859,ART,09201,  1,"Full Term ... 
06-SEP to 21-DEC",Weekend,COMM ART ED FOR ELEM - MID GRD,"Neglia, Eugene W","S       0800 0915 WESTBY 206 (Class)
S       0930 1045 WESTBY 206 (Class)
S       1100 1215 WESTBY 206 (Class)",Main,,3,15,0,0,0,15,0,0,0,30
44898,ART,09210,  1,"Full Term ... 
06-SEP to 21-DEC",Day,"INTRODUCTION TO METALS/JEWELRYAll majorsAdditional Materials Required
",STAFF,"TR      1400 1515 WESTBY 102 (Class)
TR      1530 1645 WESTBY 102 (Class)",Main,,3,15,0,0,0,15,0,0,0,30
44900,ART,09210,  2,"Full Term ... 
06-SEP to 21-DEC",Evening,"INTRODUCTION TO METALS/JEWELRYAll majorsAdditional Materials Required
",STAFF,"TR      1700 1815 WESTBY 102 (Class)
TR      1830 1945 WESTBY 102 (Class)",Main,,3,15,0,0,0,15,0,0,0,30
44901,ART,09210,  3,"Full Term ... 
06-SEP to 21-DEC",Evening,"INTRODUCTION TO METALS/JEWELRYAll majorsAdditional Materials Required
",STAFF,"MW      1700 1815 WESTBY 102 (Class)
MW      1830 1945 WESTBY 102 (Class)",Main,,3,15,0,0,0,15,0,0,0,30
44899,ART,09210,  4,"Full Term ... 
06-SEP to 21-DEC",Day,"INTRODUCTION TO METALS/JEWELRYAll majorsAdditional Materials Required
",STAFF,"MW      0800 0915 WESTBY 102 (Class)
MW      0930 1045 WESTBY 102 (Class)",Main,,3,15,0,0,0,15,0,0,0,30
44887,ART,09228,  1,"Full Term ... 
06-SEP to 21-DEC",Day,INTRODUCTION TO ILLUSTRATION,STAFF,"MW      1100 1215 WESTBY 218 (Class)
MW      1230 1345 WESTBY 218 (Class)",Main,,3,15,0,0,0,15,0,0,0,30
44888,ART,09228,  2,"Full Term ... 
06-SEP to 21-DEC",Day,INTRODUCTION TO ILLUSTRATION,STAFF,"TR      1400 1515 WESTBY 219 (Class)
TR      1530 1645 WESTBY 219 (Class)",Main,,3,15,0,0,0,15,0,0,0,30
44882,ART,09240,  1,"Full Term ... 
06-SEP to 21-DEC",Day,INTRODUCTION TO CERAMICS,STAFF,"MW      1100 1215 WESTBY 100 (Class)
MW      1230 1345 WESTBY 100 (Class)",Main,,3,15,0,0,0,15,0,0,0,30
44883,ART,09240,  2,"Full Term ... 
06-SEP to 21-DEC",Day,INTRODUCTION TO CERAMICS,"Thomas, Skeffington N.","TR      1100 1215 WESTBY 100 (Class)
TR      1230 1345 WESTBY 100 (Class)",Main,,3,15,0,0,0,15,0,0,0,30
44884,ART,09240,  3,"Full Term ... 
06-SEP to 21-DEC",Evening,INTRODUCTION TO CERAMICS,STAFF,"MW      1700 1815 WESTBY 100 (Class)
MW      1830 1945 WESTBY 100 (Class)",Main,,3,15,0,0,0,15,0,0,0,30
44862,ART,09301,  1,"Full Term ... 
06-SEP to 21-DEC",Day,DIGITAL MEDIA AND TECHNIQUES,STAFF,"TR      1100 1215 WESTBY 218 (Class)
TR      1230 1345 WESTBY 218 (Class)",Main,,3,15,0,0,0,15,0,0,0,30
44864,ART,09301,  2,"Full Term ... 
06-SEP to 21-DEC",Evening,DIGITAL MEDIA AND TECHNIQUES,STAFF,"MW      1700 1815 WESTBY 218 (Class)
MW      1830 1945 WESTBY 218 (Class)",Main,,3,15,0,0,0,15,0,0,0,30
44863,ART,09301,  3,"Full Term ... 
06-SEP to 21-DEC",Day,DIGITAL MEDIA AND TECHNIQUES,STAFF,"MW      1400 1515 WESTBY 218 (Class)
MW      1530 1645 WESTBY 218 (Class)",Main,,3,15,0,0,0,15,0,0,0,30
44923,ART,09308,  1,"Full Term ... 
06-SEP to 21-DEC",Day,COLOR THEORY,STAFF,"MW      1400 1515 WESTBY 205 (Class)
MW      1530 1645 WESTBY 205 (Class)",Main,,3,15,0,0,0,15,0,0,0,30
44924,ART,09308,  2,"Full Term ... 
06-SEP to 21-DEC",Day,COLOR THEORY,STAFF,"TR      1100 1215 WESTBY 205 (Class)
TR      1230 1345 WESTBY 205 (Class)",Main,,3,15,0,0,0,15,0,0,0,30
44902,ART,09311,  1,"Full Term ... 
06-SEP to 21-DEC",Day,INTERMEDIATE METALS/JEWELRY,STAFF,"TR      1100 1215 WESTBY 102 (Class)
TR      1230 1345 WESTBY 102 (Class)",Main,,3,14,0,0,0,14,0,0,0,30*
44857,ART,09324,  1,"Full Term ... 
06-SEP to 21-DEC",Day,ART & ENVIRONMENT STUDIO,"Kitson, Jennifer L","F       0930 1045 WESTBY 105 (Class)
F       1100 1215 WESTBY 105 (Class)
F       1230 1345 WESTBY 105 (Class)
F       1400 1515 WESTBY 105 (Class)
F       1530 1645 WESTBY 105 (Class)",Main,,3,8,0,0,0,8,0,0,0,24*
44889,ART,09336,  1,"Full Term ... 
06-SEP to 21-DEC",Day,INTERMEDIATE ILLUSTRATION,STAFF,"MW      1400 1515 WESTBY 219 (Class)
MW      1530 1645 WESTBY 219 (Class)",Main,,3,14,0,0,0,14,0,0,0,30*
44895,ART,09343,  1,"Full Term ... 
06-SEP to 21-DEC",Day,INTRO TO GRAPHIC DESIGN I,STAFF,"TR      0800 0915 WESTBY 219 (Class)
TR      0930 1045 WESTBY 219 (Class)",Main,,3,15,0,0,0,15,0,0,0,30
44896,ART,09344,  1,"Full Term ... 
06-SEP to 21-DEC",Day,INTERMED GRAPHIC DES II:TYP,STAFF,"MW      0800 0915 WESTBY 219 (Class)
MW      0930 1045 WESTBY 219 (Class)",Main,,3,15,0,0,0,15,0,0,0,30
44897,ART,09344,  2,"Full Term ... 
06-SEP to 21-DEC",Day,INTERMED GRAPHIC DES II:TYP,STAFF,"MW      1100 1215 WESTBY 219 (Class)
MW      1230 1345 WESTBY 219 (Class)",Main,,3,15,0,0,0,15,0,0,0,30
44893,ART,09349,  1,"Full Term ... 
06-SEP to 21-DEC",Evening,INTERMED GRAPHIC DES III:VIS,STAFF,"TR      1830 1945 WESTBY 219 (Class)
TR      2000 2115 WESTBY 219 (Class)",Main,,3,15,0,0,0,15,0,0,0,30
44894,ART,09350,  1,"Full Term ... 
06-SEP to 21-DEC",Day,INTERMED GRAPHIC DESIGN IV,"DeCusatis, Steven J","F       0800 0915 WESTBY 219 (Class)
F       0930 1045 WESTBY 219 (Class)
F       1100 1215 WESTBY 219 (Class)
F       1230 1345 WESTBY 219 (Class)",Main,,3,15,0,0,0,15,0,0,0,30
44885,ART,09352,  1,"Full Term ... 
06-SEP to 21-DEC",Evening,INTERMEDIATE CERAMICS,"Thomas, Skeffington N.","TR      1700 1815 WESTBY 100 (Class)
TR      1830 1945 WESTBY 100 (Class)",Main,,3,14,0,0,0,14,0,0,0,30*
44858,ART,09358,  1,"Full Term ... 
06-SEP to 21-DEC",Evening,WEB DESIGN,STAFF,"MW      1830 1945 WESTBY 219 (Class)
MW      2000 2115 WESTBY 219 (Class)",Main,,3,15,0,0,0,15,0,0,0,30
44891,ART,09363,  1,"Full Term ... 
06-SEP to 21-DEC",Day,ADV GRAPHIC DESIGN V:PUB DSGN,"Bowman, Susan","TR      1100 1215 WESTBY 219 (Class)
TR      1230 1345 WESTBY 219 (Class)",Main,,3,15,0,0,0,15,0,0,0,30
44892,ART,09363,  2,"Full Term ... 
06-SEP to 21-DEC",Day,ADV GRAPHIC DESIGN V:PUB DSGN,STAFF,"MW      0800 0915 WESTBY 218 (Class)
MW      0930 1045 WESTBY 218 (Class)",Main,,3,15,0,0,0,15,0,0,0,30
44867,ART,09375,  1,"Full Term ... 
06-SEP to 21-DEC",Day,"VIDEO ARTAll majors.
",STAFF,"MW      1400 1515 WESTBY 109 (Class)
MW      1530 1645 WESTBY 109 (Class)",Main,,3,15,0,0,0,15,0,0,0,16
44854,ART,09390,  1,"Full Term ... 
06-SEP to 21-DEC",Day,STUDIO WORK IN PROG REVIEW,"Ohanian, Nancy L.", ,Main,,0,30,0,0,0,30,0,0,0,
44855,ART,09401,  1,"Full Term ... 
06-SEP to 21-DEC",Day,"SENIOR PROJECT ARTBA group show
",STAFF, ,Main,,0,30,0,0,0,30,0,0,0,
44903,ART,09411,  1,"Full Term ... 
06-SEP to 21-DEC",Day,"ADVANCED METALS/JEWELRYCAD/Casting Materials Required
",STAFF,"TR      1100 1215 WESTBY 102 (Class)
TR      1230 1345 WESTBY 102 (Class)",Main,,3,1,0,0,0,1,0,0,0,30*
44890,ART,09419,  1,"Full Term ... 
06-SEP to 21-DEC",Day,ADVANCED ILLUSTRATION,STAFF,"MW      1400 1515 WESTBY 219 (Class)
MW      1530 1645 WESTBY 219 (Class)",Main,,3,1,0,0,0,1,0,0,0,30*
44886,ART,09450,  1,"Full Term ... 
06-SEP to 21-DEC",Evening,ADVANCED CERAMICS,"Thomas, Skeffington N.","TR      1700 1815 WESTBY 100 (Class)
TR      1830 1945 WESTBY 100 (Class)",Main,,3,1,0,0,0,1,0,0,0,30*
44856,ART,09490,  1,"Full Term ... 
06-SEP to 21-DEC",Day,BFA SENIOR THESIS EX,STAFF, ,Main,,0,50,0,0,0,50,0,0,0,
44876,ART,11250,  1,"Full Term ... 
06-SEP to 21-DEC",Day,"INTRO TO FILM PHOTOGRAPHYAdditional Materials Required
",STAFF,"MW      1400 1515 WESTBY 201 (Class)
MW      1530 1645 WESTBY 201 (Class)",Main,,3,12,0,0,0,12,0,0,0,31
44877,ART,11250,  2,"Full Term ... 
06-SEP to 21-DEC",Day,"INTRO TO FILM PHOTOGRAPHYAdditional Materials Required
",STAFF,"MW      1100 1215 WESTBY 201 (Class)
MW      1230 1345 WESTBY 201 (Class)",Main,,3,12,0,0,0,12,0,0,0,31
44878,ART,11250,  3,"Full Term ... 
06-SEP to 21-DEC",Day,"INTRO TO FILM PHOTOGRAPHYAdditional Materials Required
",STAFF,"TR      1100 1215 WESTBY 201 (Class)
TR      1230 1345 WESTBY 201 (Class)",Main,,3,12,0,0,0,12,0,0,0,31
44868,ART,11350,  1,"Full Term ... 
06-SEP to 21-DEC",Day,"INTERMED DIGITAL PHOTOGRAPHYAll majorsAdditional Materials Required
",STAFF,"MW      1100 1215 WESTBY 109 (Class)
MW      1230 1345 WESTBY 109 (Class)",Main,,3,15,0,0,0,15,0,0,0,16
44875,ART,11380,  1,"Full Term ... 
06-SEP to 21-DEC",Evening,"HONORS DIGITAL PHOTOGRAPHYAdditional Materials Required
","Drumgoole, Jennifer K","TR      1100 1215 WESTBY 109 (Class)
TR      1230 1345 WESTBY 109 (Class)",Main,,3,15,0,0,0,15,0,0,0,16
44873,ART,11380,  2,"Full Term ... 
06-SEP to 21-DEC",Evening,"DIGITAL PHOTOGRAPHYAll majorsAdditional Materials Required
",STAFF,"TR      1700 1815 WESTBY 109 (Class)
TR      1830 1945 WESTBY 109 (Class)",Main,,3,15,0,0,0,15,0,0,0,16
44872,ART,11380,  3,"Full Term ... 
06-SEP to 21-DEC",Day,"DIGITAL PHOTOGRAPHYAll majorsAdditional Materials Required
",STAFF,"MW      0800 0915 WESTBY 109 (Class)
MW      0930 1045 WESTBY 109 (Class)",Main,,3,15,0,0,0,15,0,0,0,16
44874,ART,11380,  4,"Full Term ... 
06-SEP to 21-DEC",Evening,"DIGITAL PHOTOGRAPHYAll majorsAdditional Materials Required
",STAFF,"MW      1700 1815 WESTBY 109 (Class)
MW      1830 1945 WESTBY 109 (Class)",Main,,3,15,0,0,0,15,0,0,0,16
44871,ART,11380,  5,"Full Term ... 
06-SEP to 21-DEC",Online,"DIGITAL PHOTOGRAPHYAll majorsAdditional Materials Required
",STAFF, ,Online,,3,15,0,0,0,15,0,0,0,
44870,ART,11387,  1,"Full Term ... 
06-SEP to 21-DEC",Day,EDITORIAL PHOTOGRAPHY,STAFF,"TR      1400 1515 WESTBY 109 (Class)
TR      1530 1645 WESTBY 109 (Class)",Main,,3,15,0,0,0,15,0,0,0,16
44869,ART,11406,  1,"Full Term ... 
06-SEP to 21-DEC",Day,"ADVANCED PHOTOGRAPHYAll majorsAdditional Materials Required
","Drumgoole, Jennifer K","TR      1400 1515 WESTBY 201 (Class)
TR      1530 1645 WESTBY 201 (Class)",Main,,3,0,0,0,0,0,0,0,0,31
44852,ARTG,01450,  1,"Full Term ... 
06-SEP to 21-DEC",Day,INTERNSHIP,"Bowman, Susan", ,Off-campus,,3,10,0,0,0,10,0,0,0,
42983,ASL,01101,  1,"Full Term ... 
06-SEP to 21-DEC",Day,ELEM AMERICAN SIGN LANGUAGE I,"Screven, Melissa R",TR      0930 1045 ROBSON 305 (Class),Main,,3,24,10,10,0,14,0,0,0,24
42984,ASL,01101,  2,"Full Term ... 
06-SEP to 21-DEC",Evening,ELEM AMERICAN SIGN LANGUAGE I,"Frankenfield, Juliana",MW      1700 1815 BUNCE 348 (Class),Main,,3,24,10,10,0,14,0,0,0,24
42985,ASL,01201,  1,"Full Term ... 
06-SEP to 21-DEC",Day,"INTERMED AMER SIGN LANGUAGE IPrerequisite waiver available through placement interview.Contact screven@rowan.edu.
","Screven, Melissa R",TR      1100 1215 ROBSON 305 (Class),Main,,3,24,0,0,0,24,0,0,0,24
44354,ASTR,11120,  1,"Full Term ... 
06-SEP to 21-DEC",Day,"HONORS INTRO TO ASTRONOMYThis course requires night viewing outside of class time.
","Herrmann, John","TR      1400 1515 SCIENC 149 (Class)
TR      1530 1645 SCIENC 149 (Class)",Main,,4,20,0,0,0,20,0,0,0,26
44346,ASTR,11120,  2,"Full Term ... 
06-SEP to 21-DEC",Online,"INTRO TO ASTRONOMYThis course requires night viewing outside of class time.
","Klassen, David R.", ,Online,,4,24,0,0,0,24,15,0,15,
44347,ASTR,11120,  3,"Full Term ... 
06-SEP to 21-DEC",Online,"INTRO TO ASTRONOMYThis course requires night viewing outside of class time.
","Schaaf, Frederick C", ,Online,,4,24,0,0,0,24,15,0,15,
44348,ASTR,11120,  4,"Full Term ... 
06-SEP to 21-DEC",Online,"INTRO TO ASTRONOMYThis course requires night viewing outside of class time.
","Kratzer, Rachael M", ,Online,,4,24,0,0,0,24,15,0,15,
44349,ASTR,11120,  5,"Full Term ... 
06-SEP to 21-DEC",Online,"INTRO TO ASTRONOMYThis course requires night viewing outside of class time.
","Love, Christina Elena", ,Online,,4,24,0,0,0,24,15,0,15,
44350,ASTR,11120,  6,"Full Term ... 
06-SEP to 21-DEC",Online,"INTRO TO ASTRONOMYThis course requires night viewing outside of class time.
","Lockman, Alison Schirmer", ,Online,,4,24,0,0,0,24,15,0,15,
44351,ASTR,11120,  7,"Full Term ... 
06-SEP to 21-DEC",Online,"INTRO TO ASTRONOMYThis course requires night viewing outside of class time.
","Long, Jennifer L", ,Online,,4,24,0,0,0,24,15,0,15,
44352,ASTR,11120,  8,"Full Term ... 
06-SEP to 21-DEC",Online,"INTRO TO ASTRONOMYThis course requires night viewing outside of class time.
","Swallen, Kimberly Ann", ,Online,,4,24,0,0,0,24,15,0,15,
44353,ASTR,11120,  9,"Full Term ... 
06-SEP to 21-DEC",Online,"INTRO TO ASTRONOMYThis course requires night viewing outside of class time.
","Watson, Andrew W", ,Online,,4,24,0,0,0,24,15,0,15,
44355,ASTR,11200,  1,"Full Term ... 
06-SEP to 21-DEC",Day,INTRO ASTR:SOLAR SYS & EXOPLNT,"Klassen, David R.",TR      0930 1045 SCIENC 149 (Class),Main,,3,24,0,0,0,24,15,0,15,26
40652,ATR,00105,  1,"Full Term ... 
06-SEP to 21-DEC",Day,INTRO HLTHCARE SPORTS MED-RS,"Sterner, Robert Lance",MW      0800 0915 JAMES 1146 (Class),Main,,3,0,0,0,0,0,0,0,0,30
40653,ATR,00105,  2,"Full Term ... 
06-SEP to 21-DEC",Day,INTRO HLTHCARE SPORTS MED-RS,STAFF,TR      0800 0915 JAMES 1146 (Class),Main,,3,0,0,0,0,0,0,0,0,30
40654,ATR,00105,  3,"Full Term ... 
06-SEP to 21-DEC",Day,INTRO HLTHCARE SPORTS MED-RS,"Mann, Douglas P.",TR      0930 1045 JAMES 1146 (Class),Main,,3,0,0,0,0,0,0,0,0,30
40655,ATR,00339,  1,"Full Term ... 
06-SEP to 21-DEC",Day,FOUNDATIONS SPORTS MEDICINE II,"Mann, Douglas P.",MW      0930 1045 JAMES 1019 (Class),Main,,3,30,0,0,0,30,0,0,0,36
40656,ATR,00339,  2,"Full Term ... 
06-SEP to 21-DEC",Day,FOUNDATIONS SPORTS MEDICINE II,"Mann, Douglas P.",TR      1230 1345 JAMES 1146 (Class),Main,,3,30,0,0,0,30,0,0,0,30
40657,ATR,00347,  1,"Full Term ... 
06-SEP to 21-DEC",Evening,APPLIED BIOMECHANICS,"Uygur, Mehmet","R       1700 1815 JAMES 1056 (Class)
R       1830 1945 JAMES 1056 (Class)",Main,,3,30,0,0,0,30,0,0,0,36
40658,ATR,00347,  2,"Full Term ... 
06-SEP to 21-DEC",Day,APPLIED BIOMECHANICS,"Uygur, Mehmet",MW      1100 1215 JAMES 1056 (Class),Main,,3,30,0,0,0,30,0,0,0,36
40660,ATR,00477,  1,"Full Term ... 
06-SEP to 21-DEC",Hybrid,"PSYCHOSOC ASPECTS PHYS ACTIVTYThis class will have face-to-face meetings onFridays 09/23, 10/21 & 11/18, 3:30PM-6:30PM.
","Czyznikiewicz, Vicky L","F       1530 1830 JAMES 1019 (Class)
F       1530 1830 JAMES 1019 (Class)
F       1530 1830 JAMES 1019 (Class)
   ",Main,,3,25,0,0,0,25,0,0,0,36
40659,ATR,00505,  1,"Full Term ... 
06-SEP to 21-DEC",Day,PRINCIPLES EVIDENCE-BASED PRAC,STAFF,TR      1100 1215 JAMES 1146 (Class),Main,,3,20,0,0,0,20,0,0,0,30
40650,ATR,00520,  1,"Full Term ... 
06-SEP to 21-DEC",Day,CLINICAL ASSESSMENT II,"Sterner, Robert Lance","TR      0800 0915 JAMES 1019 (Class)
R       0930 1045 JAMES 1020 (Class)",Main,,4,20,0,0,0,20,0,0,0,30
40651,ATR,00531,  1,"Full Term ... 
06-SEP to 21-DEC",Day,THERAPEUTIC INTERVENTIONS I,"Mann, Douglas P.
Christy, Kenneth E.
","MW      1100 1215 JAMES 1146 (Class)
W       0800 0915 JAMES 1020 (Class)
W       0930 1045 JAMES 1020 (Class)",Main,,4,20,0,0,0,20,0,0,0,30
40640,ATR,00537,  1,"Full Term ... 
06-SEP to 21-DEC",Day,RESIDENCY ATHLETIC TRAINING I,STAFF, ,Off-campus,,3,20,0,0,0,20,0,0,0,
40641,ATR,00537,  2,"Full Term ... 
06-SEP to 21-DEC",Day,RESIDENCY ATHLETIC TRAINING I,STAFF, ,Off-campus,,3,0,0,0,0,0,0,0,0,
40642,ATR,00537,  3,"Full Term ... 
06-SEP to 21-DEC",Day,RESIDENCY ATHLETIC TRAINING I,STAFF, ,Off-campus,,3,0,0,0,0,0,0,0,0,
40643,ATR,00537,  4,"Full Term ... 
06-SEP to 21-DEC",Day,RESIDENCY ATHLETIC TRAINING I,STAFF, ,Off-campus,,3,0,0,0,0,0,0,0,0,
40644,ATR,00537,  5,"Full Term ... 
06-SEP to 21-DEC",Day,RESIDENCY ATHLETIC TRAINING I,STAFF, ,Off-campus,,3,0,0,0,0,0,0,0,0,
40645,ATR,00537,  6,"Full Term ... 
06-SEP to 21-DEC",Day,RESIDENCY ATHLETIC TRAINING I,STAFF, ,Off-campus,,3,0,0,0,0,0,0,0,0,
40646,ATR,00537,  7,"Full Term ... 
06-SEP to 21-DEC",Day,RESIDENCY ATHLETIC TRAINING I,STAFF, ,Off-campus,,3,0,0,0,0,0,0,0,0,
40647,ATR,00537,  8,"Full Term ... 
06-SEP to 21-DEC",Day,RESIDENCY ATHLETIC TRAINING I,STAFF, ,Off-campus,,3,0,0,0,0,0,0,0,0,
