CRN,Subj,Crse,Sect,Part of Term,Session,Title,Prof,Day  Beg   End   Bldg Room  (Type),Campus,AddlInfo,Hrs,Max,MaxResv,LeftResv,Enr,Avail,WaitCap,WaitCount,WaitAvail,Room Cap
23963,MGT,06310,  1,"Full Term ... 
18-JAN to 06-MAY",Day,LEADRSHP/SUPERVIS FOR MGRS,"Farro, Andrea C",MW      1230 1345 BUSN 221 (Class),Main,,3,32,0,0,32,0,0,0,0,40
23965,MGT,06310,  2,"Full Term ... 
18-JAN to 06-MAY",Day,LEADRSHP/SUPERVIS FOR MGRS,"Farro, Andrea C",MW      1530 1645 BUSN 221 (Class),Main,,3,32,0,0,33,-1,0,0,0,40
23934,MGT,06311,  1,"Full Term ... 
18-JAN to 06-MAY",Evening,FOUNDATIONS OF ANALYTICS,"Zhu, Faye X.",TR      1700 1815 BUSN 233 (Class),Main,,3,32,0,0,31,1,0,0,0,40
23937,MGT,06311,  2,"Full Term ... 
18-JAN to 06-MAY",Evening,FOUNDATIONS OF ANALYTICS,"Zhu, Faye X.","W       1830 1945 BUSN 233 (Class)
W       2000 2115 BUSN 233 (Class)",Main,,3,32,0,0,29,3,0,0,0,40
23935,MGT,06311,  3,"Full Term ... 
18-JAN to 06-MAY",Evening,FOUNDATIONS OF ANALYTICS,"Zhu, Faye X.","T       1830 1945 BUSN 233 (Class)
T       2000 2115 BUSN 233 (Class)",Main,,3,32,0,0,17,15,0,0,0,40
23939,MGT,06312,  1,"Full Term ... 
18-JAN to 06-MAY",Evening,ST:SCALING NEW VENTURES,"Dominik, Michael T",TR      1700 1815 BUSN 235 (Class),Main,,3,32,0,0,19,13,0,0,0,40
23940,MGT,06330,  1,"Full Term ... 
18-JAN to 06-MAY",Online,MANG INTERNATIONAL BUSINESS,"Banutu-Gomez, Michael B.", ,Online,,3,30,0,0,31,-1,0,0,0,
23941,MGT,06330,  2,"Full Term ... 
18-JAN to 06-MAY",Day,MANG INTERNATIONAL BUSINESS,"Banutu-Gomez, Michael B.",TR      1230 1345 BUSN 303 (Class),Main,,3,32,0,0,35,-3,0,0,0,40
23943,MGT,06330,  3,"Full Term ... 
18-JAN to 06-MAY",Evening,MANG INTERNATIONAL BUSINESS,"Meader, Erik J","M       1830 1945 BUSN 223 (Class)
M       2000 2115 BUSN 223 (Class)",Main,,3,32,0,0,32,0,0,0,0,40
23944,MGT,06361,  1,"Full Term ... 
18-JAN to 06-MAY",Evening,SUPERVISED INTERNSHIP ADMIN,"Siefring, Karen",W       1700 1815 BUSN 301 (Class),Main,,3,0,0,0,29,-29,0,0,0,40
23945,MGT,06361,  2,"Full Term ... 
18-JAN to 06-MAY",Evening,SUPERVISED INTERNSHIP ADMIN,"Bryant, Altonia Larnetta",W       1700 1815 BUSN 303 (Class),Main,,3,0,0,0,27,-27,0,0,0,40
23918,MGT,06402,  1,"Full Term ... 
18-JAN to 06-MAY",Day,BUSINESS POLICY,"Fleming, Robert S.",MW      0930 1045 BUSN 303 (Class),Main,,3,35,0,0,36,-1,0,0,0,40
23919,MGT,06402,  2,"Full Term ... 
18-JAN to 06-MAY",Day,BUSINESS POLICY,"Fleming, Robert S.",MW      1230 1345 BUSN 303 (Class),Main,,3,35,0,0,36,-1,0,0,0,40
23929,MGT,06402,  3,"Full Term ... 
18-JAN to 06-MAY",Online,BUSINESS POLICY,"D'Intino, Robert Stephen", ,Online,,3,30,0,0,30,0,0,0,0,
23930,MGT,06402,  4,"Full Term ... 
18-JAN to 06-MAY",Online,BUSINESS POLICY,"D'Intino, Robert Stephen", ,Online,,3,30,0,0,30,0,0,0,0,
23921,MGT,06402,  5,"Full Term ... 
18-JAN to 06-MAY",Evening,BUSINESS POLICY,"Pietrowski, Marla P","W       1830 1945 BUSN 225 (Class)
W       2000 2115 BUSN 225 (Class)",Main,,3,35,0,0,35,0,0,0,0,40
23922,MGT,06402,  6,"Full Term ... 
18-JAN to 06-MAY",Evening,BUSINESS POLICY,"Pietrowski, Marla P",TR      1700 1815 BUSN 204 (Class),Main,,3,35,0,0,36,-1,0,0,0,40
23924,MGT,06402,  7,"Full Term ... 
18-JAN to 06-MAY",eLearning Enhanced,BUSINESS POLICY,"Jonsen, Richard Harvey",MW      1700 1815 BUSN 221 (Class),Main,,3,35,0,0,36,-1,0,0,0,40
23925,MGT,06402,  8,"Full Term ... 
18-JAN to 06-MAY",Online,BUSINESS POLICY,"Hagy, Michael Richard", ,Online,,3,0,0,0,29,-29,0,0,0,
23926,MGT,06402,  9,"Full Term ... 
18-JAN to 06-MAY",Evening,BUSINESS POLICY,"Ruiz, Luis",TR      1700 1815 BUSN 301 (Class),Main,,3,35,0,0,35,0,0,0,0,40
23928,MGT,06402, 10,"Full Term ... 
18-JAN to 06-MAY",Day,BUSINESS POLICY,"Ruiz, Luis",TR      1100 1215 BUSN 301 (Class),Main,,3,35,0,0,34,1,0,0,0,40
23931,MGT,06405,  1,"Full Term ... 
18-JAN to 06-MAY",Day,BUS MGMT SIMULATION,"Jonsen, Richard Harvey",MW      0930 1045 BUSN 233 (Class),Main,,3,25,0,0,27,-2,0,0,0,40
23932,MGT,06405,  2,"Full Term ... 
18-JAN to 06-MAY",Day,BUS MGMT SIMULATION,"Jonsen, Richard Harvey",MW      1400 1515 BUSN 233 (Class),Main,,3,25,0,0,26,-1,0,0,0,40
23933,MGT,06405,  3,"Full Term ... 
18-JAN to 06-MAY",Evening,BUS MGMT SIMULATION,"Froio, Gregory","M       1830 1945 BUSN 233 (Class)
M       2000 2115 BUSN 233 (Class)",Main,,3,25,0,0,27,-2,0,0,0,40
25645,MGT,06405,  4,"Full Term ... 
18-JAN to 06-MAY",Evening,BUS MGMT SIMULATION,"Froio, Gregory",MW      1700 1815 BUSN 107 (Class),Main,,3,25,0,0,21,4,0,0,0,40
25566,MGT,06406,  1,"Full Term ... 
18-JAN to 06-MAY",Day,IMPROVING BUSINESS PROCESSES,"Kabir, Qazi Shaheen",TR      1530 1645 BUSN 233 (Class),Main,,3,32,0,0,34,-2,0,0,0,40
23901,MGT,06407,  1,"Full Term ... 
18-JAN to 06-MAY",Evening,BUSINESS ANALYTICS,"Roh, James","T       1830 1945 BUSN 225 (Class)
T       2000 2115 BUSN 225 (Class)",Main,,3,32,0,0,31,1,0,0,0,40
22746,MGT,06515,  1,"Module Three ... 
18-JAN to 14-MAR",Online,EMPLOY ENGAGE AND PERFORM,"McCarthy, Kathleen", ,Online,,1.5,25,0,0,17,8,0,0,0,
22749,MGT,06515, 1C,"Module Four ... 
15-MAR to 09-MAY",Online,EMPLOY ENGAGE AND PERFORM,"McCarthy, Kathleen", ,Online,,1.5,30,0,0,30,0,0,0,0,
22753,MGT,06530, 1C,"Module Three ... 
18-JAN to 14-MAR",Online,SUSTAINABLE COMMERCE,"Howell, Jordan P", ,Online,,3,15,0,0,15,0,0,0,0,*
22752,MGT,06555, 1C,"Module Four ... 
15-MAR to 09-MAY",Online,PERSONAL LEADERSHIP,"Banutu-Gomez, Michael B.", ,Online,,3,30,0,0,30,0,0,0,0,
22748,MGT,06567,  1,"Module Four ... 
15-MAR to 09-MAY",Evening,RESPONSIBLE LEADERSHIP: ALIGN,"Howell, Jordan P","R       1830 1945 BUSN 301 (Class)
R       2000 2115 BUSN 301 (Class)",Main,,1.5,15,0,0,9,6,0,0,0,40
22750,MGT,06567, 1C,"Module Three ... 
18-JAN to 14-MAR",Online,RESPONSIBLE LEADERSHIP: ALIGN,"Howell, Jordan P", ,Online,,1.5,30,0,0,23,7,0,0,0,
25096,MGT,06599,  1,"Full Term ... 
18-JAN to 06-MAY",Evening,SP TP:NON-PROFIT MANAGEMENT,"Von Deak, Todd","M       1830 1945 BUSN 301 (Class)
M       2000 2115 BUSN 301 (Class)",Main,,3,30,0,0,13,17,0,0,0,40
22761,MGT,06629,  1,"Full Term ... 
18-JAN to 06-MAY",Evening,MANAGING ORG STRATEGY,"D'Intino, Robert Stephen","M       1830 1945 BUSN 303 (Class)
M       2000 2115 BUSN 303 (Class)",Main,,3,30,0,0,10,20,0,0,0,40
22758,MGT,06629, 1C,"Module Four ... 
15-MAR to 09-MAY",Online,MANAGING ORG STRATEGY,"Fleming, Robert S.", ,Online,,3,30,0,0,30,0,0,0,0,
25646,MGT,06629, 2C,"Module Four ... 
15-MAR to 09-MAY",Online,MANAGING ORG STRATEGY,"Hagy, Michael Richard", ,Online,,3,30,0,0,22,8,0,0,0,
22751,MGT,07550, 1C,"Module Three ... 
18-JAN to 14-MAR",Online,OPERATIONS ANALYTICS,"Roh, James", ,Online,,3,30,0,0,35,-5,0,0,0,
23912,MGT,98242,  1,"Full Term ... 
18-JAN to 06-MAY",Day,LEGAL ENVIRONMENT,"Schoen, Edward J.",WF      1100 1215 BUSN 201 (Class),Main,,3,35,0,0,35,0,0,0,0,40
23903,MGT,98242,  2,"Full Term ... 
18-JAN to 06-MAY",Day,"LEGAL ENVIRONMENT RCOB students only.
","Dominy, John R.",TR      0930 1045 BUSN 303 (Class),Main,,3,35,0,0,35,0,0,0,0,40
23905,MGT,98242,  3,"Full Term ... 
18-JAN to 06-MAY",Day,"LEGAL ENVIRONMENT RCOB students only.
","Dominy, John R.",TR      1100 1215 BUSN 303 (Class),Main,,3,35,0,0,35,0,0,0,0,40
23907,MGT,98242,  4,"Full Term ... 
18-JAN to 06-MAY",Online,"LEGAL ENVIRONMENT RCOB students only.
","Schoen, Edward J.", ,Online,,3,30,0,0,30,0,0,0,0,
23913,MGT,98242,  5,"Full Term ... 
18-JAN to 06-MAY",Day,LEGAL ENVIRONMENT,"Craig, Jeffrey S",TR      0800 0915 BUSN 201 (Class),Main,,3,35,0,0,35,0,0,0,0,40
23914,MGT,98242,  6,"Full Term ... 
18-JAN to 06-MAY",Evening,LEGAL ENVIRONMENT,"Weisband, Heather Lynne","R       1830 1945 BUSN 221 (Class)
R       2000 2115 BUSN 221 (Class)",Main,,3,35,0,0,35,0,0,0,0,40
23906,MGT,98242,  7,"Full Term ... 
18-JAN to 06-MAY",Evening,"LEGAL ENVIRONMENT RCOB students only.
","Amos, Esthus C",TR      1700 1815 BUSN 303 (Class),Main,,3,35,0,0,35,0,0,0,0,40
23908,MGT,98242,  8,"Full Term ... 
18-JAN to 06-MAY",Online,"LEGAL ENVIRONMENT RCOB students only.
","Schoen, Edward J.", ,Online,,3,30,0,0,29,1,0,0,0,
23915,MGT,98242,  9,"Full Term ... 
18-JAN to 06-MAY",Evening,LEGAL ENVIRONMENT,"Oh, Henry P",MW      1700 1815 BUSN 204 (Class),Main,,3,35,0,0,35,0,0,0,0,40
23916,MGT,98242, 10,"Full Term ... 
18-JAN to 06-MAY",Evening,LEGAL ENVIRONMENT,STAFF,,Main,,3,0,0,0,0,0,0,0,0,
25181,MHP,00610,  1,"GSBS-S Term ... 
18-JAN to 06-MAY",Day,"BASIC LAB TECHNIQUES-BIOLOGY Histopathology program students only.
","Demarest, Renee M
Neary, Catherine L.
",M       1400 1700 RMB 3013 (Class),Stratford,,3,15,0,0,11,4,0,0,0,22
25183,MHP,00611,  1,"GSBS-S Term ... 
18-JAN to 06-MAY",Day,"HISTOLOGY I:BASIC TISSUE TYPES Histopathology and Anatomical Sciences program students only.
","Neary, Catherine L.","T       1200 1400 SC-S 145 (Class)
R       1200 1400 AC-S 347 (Class)",Stratford,,3,15,0,0,11,4,0,0,0,15
25185,MHP,00613,  1,"GSBS-S Term ... 
18-JAN to 06-MAY",Day,"HISTOLOGY III: ORGAN SYSTEMS Histopathology and Anatomical Sciences program students only.
","Neary, Catherine L.",T       1400 1700 AC-S 347 (Class),Stratford,,3,10,0,0,5,5,0,0,0,15
25184,MHP,00615,  1,"GSBS-S Term ... 
18-JAN to 06-MAY",Day,"ADVANCED ANIMAL TECHNIQUES Histopathology program students only.
","Demarest, Renee M","T       0900 1300 SC-S 314 (Class)
F       1300 1700 SC-S 314 (Class)",Stratford,,4,10,0,0,5,5,0,0,0,11
25187,MHP,00616,  1,"GSBS-S Term ... 
18-JAN to 06-MAY",Day,"TOPICS IN PATHOLOGY Histopathology and Anatomical Sciences program students only.
","Neary, Catherine L.",M       1500 1700 SC-S 117 (Class),Stratford,,2,24,0,0,5,19,0,0,0,12
25200,MHP,00640,  1,"GSBS-S Term ... 
18-JAN to 06-MAY",Day,"HISTOPATHOLOGY INDEPENDENT STU Histopathology program students only. Permission by instructor and H.I.S. Google Form.
","Demarest, Renee M
Neary, Catherine L.
", ,Stratford,,3,0,0,0,0,0,0,0,0,
25189,MHP,00650,  1,"GSBS-S Term ... 
03-JAN to 06-MAY",Day,"HISTOPATHOLOGY INTERNSHIP Histopathology program students only.
","Demarest, Renee M", ,Stratford,,3,20,0,0,4,16,0,0,0,
23087,MILS,01120,  1,"Full Term ... 
18-JAN to 06-MAY",Day,MS I: FOUNDATIONS LEADERSHIP,"McCaughey, William James
Hesch, Paul C
","R       0830 1230 NEWMAN  (Lab)
R       1300 1400 JAMES 3110 (Class)",Main,,3,20,0,0,13,7,0,0,0,30
23086,MILS,01150,  1,"Full Term ... 
18-JAN to 06-MAY",Day,AMER MIL HIST 1650-PRESENT,"Aksel, Keith Sefer",MW      1400 1515 WILSON 212 (Class),Main,,3,10,0,0,10,0,0,0,0,30*
23088,MILS,01220,  1,"Full Term ... 
18-JAN to 06-MAY",Day,MS II: LDRSHIP CHANG ENVIRONMT,"Hesch, Paul C
McCaughey, William James
","T       1100 1230 JAMES 2100 (Class)
R       0830 1230 NEWMAN  (Lab)",Main,,3,20,0,0,6,14,0,0,0,30
23089,MILS,01320,  1,"Full Term ... 
18-JAN to 06-MAY",Day,MS III: COMPLEX TEAM LDRSHP IS,"Kirby, John B
McCaughey, William James
Hesch, Paul C
","T       0800 1000 JAMES 3102 (Class)
R       0830 1230 NEWMAN  (Lab)",Main,,3,20,0,0,8,12,0,0,0,30
23090,MILS,01420,  1,"Full Term ... 
18-JAN to 06-MAY",Day,MS IV: THE ARMY OFFICER,"Gunther, David
McCaughey, William James
Hesch, Paul C
","T       0800 1000 NEWMAN  (Class)
R       0830 1230 NEWMAN  (Lab)",Main,,3,20,0,0,8,12,0,0,0,
23260,MIS,02234,  1,"Full Term ... 
18-JAN to 06-MAY",Day,"MANAGEMENT INFORMATION SYSTEMS RCOB and Pre-Business students only.
","Shen, Yide",MW      1400 1515 BUSN 235 (Class),Main,,3,35,0,0,37,-2,0,0,0,40
23261,MIS,02234,  2,"Full Term ... 
18-JAN to 06-MAY",Evening,"MANAGEMENT INFORMATION SYSTEMS RCOB and Pre-Business students only.
","Piddington, Josh R.","M       1830 1945 BUSN 235 (Class)
M       2000 2115 BUSN 235 (Class)",Main,,3,35,0,0,35,0,0,0,0,40
23259,MIS,02234,  3,"Full Term ... 
18-JAN to 06-MAY",Day,"MANAGEMENT INFORMATION SYSTEMS RCOB and Pre-Business students only.
","Nicholson, Darren B.",TR      1230 1345 BUSN 235 (Class),Main,,3,35,0,0,36,-1,0,0,0,40
23258,MIS,02234,  4,"Full Term ... 
18-JAN to 06-MAY",Day,"MANAGEMENT INFORMATION SYSTEMS MKBI majors and minors only.
","Milovich, Michael",TR      1400 1515 BUSN 235 (Class),Main,,3,35,0,0,35,0,0,0,0,40
23257,MIS,02234,  5,"Full Term ... 
18-JAN to 06-MAY",Evening,MANAGEMENT INFORMATION SYSTEMS,"Patrick, Mark R.","T       1830 1945 BUSN 227 (Class)
T       2000 2115 BUSN 227 (Class)",Main,,3,35,0,0,35,0,0,0,0,40
23262,MIS,02234,  6,"Full Term ... 
18-JAN to 06-MAY",Evening,MANAGEMENT INFORMATION SYSTEMS,"Gibson, James","W       1830 1945 BUSN 223 (Class)
W       2000 2115 BUSN 223 (Class)",Main,,3,35,0,0,35,0,0,0,0,40
23263,MIS,02234,  7,"Full Term ... 
18-JAN to 06-MAY",Online,"MANAGEMENT INFORMATION SYSTEMS RCOB and Pre-Business students only.
","Nicholson, Darren B.", ,Online,,3,35,0,0,35,0,0,0,0,
23264,MIS,02234,  8,"Full Term ... 
18-JAN to 06-MAY",Online,"MANAGEMENT INFORMATION SYSTEMS RCOB and Pre-Business students only.
","Scanlan, James M", ,Online,,3,35,0,0,36,-1,0,0,0,
23256,MIS,02234,  9,"Full Term ... 
18-JAN to 06-MAY",Online,MANAGEMENT INFORMATION SYSTEMS,"Guner, Alp", ,Online,,3,35,0,0,36,-1,0,0,0,
25500,MIS,02301,  1,"Full Term ... 
18-JAN to 06-MAY",Evening,EMERGING TECHNOLOGIES I,"Patrick, Mark R.","M       1830 1945 BUSN 131 (Class)
M       2000 2115 BUSN 131 (Class)",Main,,3,35,0,0,15,20,0,0,0,40
23249,MIS,02305,  1,"Full Term ... 
18-JAN to 06-MAY",Online,BUSINESS APP OF BLOCKCHAIN,"Nicholson, Jennifer Ann", ,Online,,3,30,0,0,28,2,0,0,0,
23184,MIS,02315,  1,"Full Term ... 
18-JAN to 06-MAY",Evening,PRINCIPLES INFOR SECURITY,"Marchesani, Nicholas Joseph","T       1830 1945 BUSN 235 (Class)
T       2000 2115 BUSN 235 (Class)",Main,,3,32,0,0,27,5,0,0,0,40
23231,MIS,02318,  1,"Full Term ... 
18-JAN to 06-MAY",Evening,INFO SYSTEMS RISK MANAGEMENT,STAFF,,Main,,3,0,0,0,0,0,0,0,0,
23189,MIS,02322,  1,"Full Term ... 
18-JAN to 06-MAY",Day,PRINC OF SYSTEM DESIGN,"Milovich, Michael",TR      1100 1215 BUSN 235 (Class),Main,,3,33,0,0,34,-1,0,0,0,40
23192,MIS,02325,  1,"Full Term ... 
18-JAN to 06-MAY",Day,PROJECT MANAGEMENT,"Shen, Yide",MW      1230 1345 BUSN 233 (Class),Main,,3,21,0,0,21,0,0,0,0,40
23228,MIS,02327,  1,"Full Term ... 
18-JAN to 06-MAY",Evening,NETWORK MANAGEMENT,"Davie, Michael S","W       1830 1945 BUSN 131 (Class)
W       2000 2115 BUSN 131 (Class)",Main,,3,35,0,0,31,4,0,0,0,40
23195,MIS,02333,  1,"Full Term ... 
18-JAN to 06-MAY",Online,E-BUSINESS:IS PERSPEC-WI,"Parker, Ruth B", ,Online,,3,22,0,0,25,-3,0,0,0,
23224,MIS,02337,  1,"Full Term ... 
18-JAN to 06-MAY",Day,APPLIED DATABASE TECHNOLOGIES,"Qureshi, Arafat Ahmad",MW      0800 0915 BUSN 233 (Class),Main,,3,32,0,0,14,18,0,0,0,40
23197,MIS,02338,  1,"Full Term ... 
18-JAN to 06-MAY",Day,DESIGN DATABASE SYS,"Nicholson, Darren B.",TR      0930 1045 BUSN 233 (Class),Main,,3,25,0,0,25,0,0,0,0,40
23222,MIS,02338,  2,"Full Term ... 
18-JAN to 06-MAY",Online,DESIGN DATABASE SYS,"Hsiao, Shih-Hui", ,Online,,3,25,0,0,25,0,0,0,0,
23223,MIS,02339,  1,"Full Term ... 
18-JAN to 06-MAY",Day,BUSINESS INTELLIGENCE,"Hsiao, Shih-Hui",TR      1400 1515 BUSN 233 (Class),Main,,3,25,0,0,17,8,0,0,0,40
23248,MIS,02344,  1,"Full Term ... 
18-JAN to 06-MAY",Day,"SUPERVISED INTERN IN MIS Requires permission of MKBI Department to enroll.
","Patterson, Patrice Hecker", ,Off-campus,,3,0,0,0,1,-1,0,0,0,*
23226,MIS,02428,  1,"Full Term ... 
18-JAN to 06-MAY",Day,BUSINESS WEB APPLICATIONS,"Grossman, Paul",TR      0800 0915 BUSN 233 (Class),Main,,3,32,0,0,12,20,0,0,0,40
23242,MIS,02450,  1,"Full Term ... 
18-JAN to 06-MAY",Day,MIS CAPSTONE EXPERIENCE,"Milovich, Michael",TR      1530 1645 BUSN 235 (Class),Main,,3,25,0,0,22,3,0,0,0,40
22756,MIS,02501,  1,"Module Four ... 
15-MAR to 09-MAY",Evening,INFO SYSTEMS FOR MANAGERS,"Shen, Yide","W       1830 1945 BUSN 303 (Class)
W       2000 2115 BUSN 303 (Class)",Main,,1.5,15,0,0,10,5,0,0,0,40
22754,MIS,02501, 1C,"Module Three ... 
18-JAN to 14-MAR",Online,INFO SYSTEMS FOR MANAGERS,"Shen, Yide", ,Online,,1.5,30,0,0,32,-2,0,0,0,
22762,MIS,02540,  1,"Full Term ... 
18-JAN to 06-MAY",Evening,DATA WAREHOUSING & BUSINESS,"Hsiao, Shih-Hui","R       1830 1945 BUSN 233 (Class)
R       2000 2115 BUSN 233 (Class)",Main,,3,30,0,0,10,20,0,0,0,40
23265,MKT,09200,  1,"Full Term ... 
18-JAN to 06-MAY",Day,PRINCIPLES OF MARKETING,"Watson, Renee DiCiano",MW      0800 0915 BUSN 227 (Class),Main,,3,35,0,0,33,2,0,0,0,40
23267,MKT,09200,  2,"Full Term ... 
18-JAN to 06-MAY",Day,PRINCIPLES OF MARKETING,"Pontes, Manuel",MW      1400 1515 BUSN 223 (Class),Main,,3,35,0,0,36,-1,0,0,0,40
23271,MKT,09200,  3,"Full Term ... 
18-JAN to 06-MAY",Day,PRINCIPLES OF MARKETING,"Boone, Michael Darin",MW      1530 1645 BUSN 223 (Class),Main,,3,35,0,0,34,1,0,0,0,40
23273,MKT,09200,  4,"Full Term ... 
18-JAN to 06-MAY",Day,PRINCIPLES OF MARKETING,"Puckett, Bruce E",TR      1100 1215 BUSN 227 (Class),Main,,3,35,0,0,35,0,0,0,0,40
23275,MKT,09200,  5,"Full Term ... 
18-JAN to 06-MAY",Day,PRINCIPLES OF MARKETING,"Steinhoff, Jerome M",TR      1230 1345 BUSN 223 (Class),Main,,3,35,0,0,35,0,0,0,0,40
23280,MKT,09200,  6,"Full Term ... 
18-JAN to 06-MAY",Day,PRINCIPLES OF MARKETING,"Nate, David",TR      1400 1515 BUSN 221 (Class),Main,,3,35,0,0,35,0,0,0,0,40
23283,MKT,09200,  7,"Full Term ... 
18-JAN to 06-MAY",Day,PRINCIPLES OF MARKETING,"Kendrick, Colleen Marie",TR      1530 1645 BUSN 223 (Class),Main,,3,35,0,0,35,0,0,0,0,40
23287,MKT,09200,  8,"Full Term ... 
18-JAN to 06-MAY",Evening,PRINCIPLES OF MARKETING,"Pratt, Darryl A","T       1830 1945 BUSN 208 (Class)
T       2000 2115 BUSN 208 (Class)",Main,,3,35,0,0,34,1,0,0,0,40
23295,MKT,09200,  9,"Full Term ... 
18-JAN to 06-MAY",Evening,"PRINCIPLES OF MARKETING RCOB and Pre-Business students only.
",STAFF,,Main,,3,0,0,0,0,0,0,0,0,
23290,MKT,09200, 10,"Full Term ... 
18-JAN to 06-MAY",Online,"PRINCIPLES OF MARKETING RCOB and Pre-Business students only.
","Patterson, Patrice Hecker", ,Online,,3,32,0,0,35,-3,0,0,0,
23288,MKT,09200, 11,"Full Term ... 
18-JAN to 06-MAY",Online,PRINCIPLES OF MARKETING,"Kalliny, Morris A", ,Online,,3,32,0,0,36,-4,0,0,0,
25090,MKT,09200, 12,"Full Term ... 
18-JAN to 06-MAY",Day,PRINCIPLES OF MARKETING,"Steinhoff, Jerome M",TR      0800 0915 BUSN 223 (Class),Main,,3,35,0,0,35,0,0,0,0,40
23301,MKT,09305,  1,"Full Term ... 
18-JAN to 06-MAY",Day,DIGITAL MARKETING,"Kordrostami, Elika",TR      1400 1515 BUSN 208 (Class),Main,,3,32,0,0,30,2,0,0,0,40
23304,MKT,09305,  2,"Full Term ... 
18-JAN to 06-MAY",Day,DIGITAL MARKETING,"Kordrostami, Elika",TR      1100 1215 BUSN 208 (Class),Main,,3,32,0,0,32,0,0,0,0,40
23306,MKT,09315,  1,"Full Term ... 
18-JAN to 06-MAY",Day,PERSONAL SELLING,"Patterson, Patrice Hecker",TR      0800 0915 BUSN 227 (Class),Main,,3,25,0,0,15,10,0,0,0,40
23308,MKT,09315,  2,"Full Term ... 
18-JAN to 06-MAY",Day,PERSONAL SELLING,"Patterson, Patrice Hecker",TR      0930 1045 BUSN 227 (Class),Main,,3,25,0,0,25,0,0,0,0,40
23309,MKT,09330,  1,"Full Term ... 
18-JAN to 06-MAY",Day,MARKETING CHANNELS,"Pontes, Manuel",MW      0930 1045 BUSN 235 (Class),Main,,3,32,0,0,32,0,0,0,0,40
23312,MKT,09330,  2,"Full Term ... 
18-JAN to 06-MAY",Day,MARKETING CHANNELS,"Pontes, Manuel",MW      1530 1645 BUSN 208 (Class),Main,,3,35,0,0,35,0,0,0,0,40
23315,MKT,09350,  1,"Full Term ... 
18-JAN to 06-MAY",Day,"MGMT ADV PROMOTION-PBL Project Based Learning section
","Watson, Renee DiCiano",MW      1230 1345 BUSN 223 (Class),Main,,3,25,0,0,15,10,0,0,0,40
23316,MKT,09360,  1,"Full Term ... 
18-JAN to 06-MAY",Evening,SERVICES MARKETING,"Paveletz, David",TR      1700 1815 BUSN 223 (Class),Main,,3,32,0,0,32,0,0,0,0,40
25093,MKT,09360,  2,"Full Term ... 
18-JAN to 06-MAY",Evening,SERVICES MARKETING,"Cucinotta, James Michael","W       1830 1945 SCIENC 338 (Class)
W       2000 2115 SCIENC 338 (Class)",Main,,3,32,0,0,24,8,0,0,0,30
23310,MKT,09372,  1,"Full Term ... 
18-JAN to 06-MAY",Day,RETAILING,"Watson, Renee DiCiano",MW      0930 1045 BUSN 223 (Class),Main,,3,32,0,0,25,7,0,0,0,40
23311,MKT,09372,  2,"Full Term ... 
18-JAN to 06-MAY",Online,RETAILING,"Watson, Renee DiCiano", ,Online,,3,32,0,0,31,1,0,0,0,
23313,MKT,09375,  1,"Full Term ... 
18-JAN to 06-MAY",Day,BUSINESS LOGISTICS,"Kuppusamy, Saravanan",MW      1400 1515 BUSN 227 (Class),Main,,3,32,0,0,30,2,0,0,0,40
23314,MKT,09375,  2,"Full Term ... 
18-JAN to 06-MAY",Day,"BUSINESS LOGISTICS Supply Chain & Logistics Majors and Systems Engineering Minors only.
","Kuppusamy, Saravanan",MW      1530 1645 BUSN 227 (Class),Main,,3,32,0,0,11,21,0,0,0,40
23289,MKT,09376,  1,"Full Term ... 
18-JAN to 06-MAY",Evening,CONSUMER BEHAVIOR,"Kline, Patricia A",MW      1700 1815 BUSN 208 (Class),Main,,3,32,0,0,29,3,0,0,0,40
23291,MKT,09376,  2,"Full Term ... 
18-JAN to 06-MAY",Day,CONSUMER BEHAVIOR,"Rahmani, Vahid",MW      1230 1345 BUSN 235 (Class),Main,,3,32,0,0,31,1,0,0,0,40
23292,MKT,09376,  3,"Full Term ... 
18-JAN to 06-MAY",Online,CONSUMER BEHAVIOR,"Espinosa, Jennifer Anne", ,Online,,3,32,0,0,33,-1,0,0,0,
25094,MKT,09376,  4,"Full Term ... 
18-JAN to 06-MAY",Evening,CONSUMER BEHAVIOR,"Kline, Patricia A","W       1830 1945 BUSN 208 (Class)
W       2000 2115 BUSN 208 (Class)",Main,,3,32,0,0,21,11,0,0,0,40
23293,MKT,09379,  1,"Full Term ... 
18-JAN to 06-MAY",Day,INTERNATIONAL MARKETING,"Kordrostami, Elika",TR      1230 1345 BUSN 227 (Class),Main,,3,32,0,0,31,1,0,0,0,40
23294,MKT,09379,  2,"Full Term ... 
18-JAN to 06-MAY",Day,INTERNATIONAL MARKETING,"Guner, Berrin",TR      1400 1515 BUSN 227 (Class),Main,,3,32,0,0,32,0,0,0,0,40
23296,MKT,09379,  3,"Full Term ... 
18-JAN to 06-MAY",Evening,INTERNATIONAL MARKETING,"Guner, Berrin",TR      1700 1815 BUSN 208 (Class),Main,,3,32,0,0,32,0,0,0,0,40
25089,MKT,09379,  4,"Full Term ... 
18-JAN to 06-MAY",Online,INTERNATIONAL MARKETING,"Guner, Berrin", ,Online,,3,32,0,0,32,0,0,0,0,
23297,MKT,09382,  1,"Full Term ... 
18-JAN to 06-MAY",Day,SALESFORCE MGMT,"Lewis, Phillip A.",TR      1530 1645 BUSN 208 (Class),Main,,3,32,0,0,31,1,0,0,0,40
